@relation InstanceResultListener

@attribute Key_Dataset {heart}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.ADTree,weka.classifiers.trees.RandomForest,weka.classifiers.meta.Bagging,weka.classifiers.trees.DecisionStump}
@attribute Key_Scheme_options {'-B 10 -E -3','-B 50 -E -3','-B 100 -E -3','-I 100 -K 0 -S 1','-I 500 -K 0 -S 1','-I 1000 -K 0 -S 1','-I 100 -K 1 -S 1','-I 100 -K 2 -S 1','-I 100 -K 4 -S 1','-P 100 -S 1 -I 10 -W weka.classifiers.trees.ADTree -- -B 10 -E -3','-P 100 -S 1 -I 50 -W weka.classifiers.trees.ADTree -- -B 10 -E -3','-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',''}
@attribute Key_Scheme_version_ID {-1532264837167690683,-2260823972777004705,-5178288489778728847,1618384535950391}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumPredictionLeaves numeric
@attribute measureNodesExpanded numeric
@attribute measureExamplesProcessed numeric
@attribute measureOutOfBagError numeric

@data
heart,1,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,26,3,0,89.655172,10.344828,0,0.792363,0.247307,0.307081,49.843259,61.72065,28.793911,13.665748,15.128163,0.992893,0.471233,0.521661,15.837319,0.546114,1590.030999,0.875,14,0.076923,1,0.923077,12,0.125,2,0.933333,0.875,0.903226,0.951923,0.896552,0.098475,0.901525,0.103448,0.899179,0.896552,0.896799,0.951923,0.881,0.001,0.872992,0.001016,136057,40181,6482,?,?,?,?,?,?,0
heart,1,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,18,11,0,62.068966,37.931034,0,0.216216,0.385425,0.451546,77.680302,90.756759,28.793911,23.974872,4.819039,0.992893,0.82672,0.166174,6.671994,0.230069,669.853155,0.75,12,0.538462,7,0.461538,6,0.25,4,0.631579,0.75,0.685714,0.706731,0.62069,0.409151,0.590849,0.37931,0.617423,0.62069,0.612208,0.706731,0.884,0.001,0.874022,0.001398,136079,40181,6482,?,?,?,?,?,?,0
heart,1,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,26,3,0,89.655172,10.344828,0,0.786241,0.249414,0.338045,50.268036,67.944103,28.793911,15.773405,13.020506,0.992893,0.543911,0.448983,15.570831,0.536925,1563.276233,1,16,0.230769,3,0.769231,10,0,0,0.842105,1,0.914286,0.875,0.896552,0.127321,0.872679,0.103448,0.912886,0.896552,0.894239,0.875,0.882,0.001,0.873202,0.001038,136087,40181,6482,?,?,?,?,?,?,0
heart,2,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.256459,0.324255,51.560182,64.991294,29.906577,15.065595,14.840982,0.996886,0.502187,0.494699,15.774305,0.52581,1584.40298,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.9375,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.9375,0.863,0.001,0.852035,0.001103,136065,40040,6623,?,?,?,?,?,?,0
heart,2,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,27,3,0,90,10,0,0.8,0.266419,0.337965,53.562489,67.739334,29.906577,16.137799,13.768778,0.996886,0.537927,0.458959,15.166392,0.505546,1523.342974,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.924107,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.924107,0.873,0.001,0.861791,0.001062,136071,40040,6623,?,?,?,?,?,?,0
heart,2,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.272525,0.366371,54.79015,73.432706,29.906577,18.785082,11.121495,0.996886,0.626169,0.370717,14.587183,0.486239,1465.166015,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.879464,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.879464,0.911,0.001,0.897887,0.001106,136061,40040,6623,?,?,?,?,?,?,0
heart,2,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,22,8,0,73.333333,26.666667,0,0.454545,0.334282,0.412082,67.206187,82.594826,29.906577,21.781032,8.125545,0.996886,0.726034,0.270851,10.638847,0.354628,1068.587225,0.875,14,0.428571,6,0.571429,8,0.125,2,0.7,0.875,0.777778,0.821429,0.733333,0.286905,0.713095,0.266667,0.746667,0.733333,0.725926,0.821429,0.907,0.001,0.895379,0.001058,136071,40040,6623,?,?,?,?,?,?,0
heart,2,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,22,8,0,73.333333,26.666667,0,0.459459,0.330888,0.409504,66.52384,82.078002,29.906577,21.214101,8.692476,0.996886,0.707137,0.289749,10.630713,0.354357,1067.770182,0.8125,13,0.357143,5,0.642857,9,0.1875,3,0.722222,0.8125,0.764706,0.839286,0.733333,0.277976,0.722024,0.266667,0.735185,0.733333,0.73092,0.839286,0.919,0.001,0.905593,0.001107,136035,40040,6623,?,?,?,?,?,?,0
heart,2,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,24,6,0,80,20,0,0.605263,0.302853,0.383698,60.887481,76.90566,29.906577,19.624814,10.281763,0.996886,0.65416,0.342725,12.679335,0.422644,1273.53794,0.6875,11,0.071429,1,0.928571,13,0.3125,5,0.916667,0.6875,0.785714,0.888393,0.8,0.183929,0.816071,0.2,0.825926,0.8,0.798214,0.888393,0.883,0.001,0.865113,0.001113,136069,40040,6623,?,?,?,?,?,?,0
heart,2,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,28,2,0,93.333333,6.666667,0,0.864865,0.26283,0.311909,52.841087,62.516784,29.906577,14.679464,15.227113,0.996886,0.489315,0.50757,15.693741,0.523125,1576.310984,1,16,0.142857,2,0.857143,12,0,0,0.888889,1,0.941176,0.950893,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.950893,0.867,0.002,0.845523,0.0011,136061,40040,6623,?,?,?,?,?,?,0
heart,2,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.264656,0.324624,53.339964,65.246535,28.793911,14.672699,14.121212,0.992893,0.505955,0.486938,14.628595,0.504434,1468.677827,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.947115,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.947115,0.888,0.001,0.875139,0.000991,136089,40181,6482,?,?,?,?,?,?,0
heart,2,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,25,4,0,86.206897,13.793103,0,0.717073,0.281363,0.347002,56.707182,69.74437,28.793911,15.98718,12.806731,0.992893,0.551282,0.441611,13.524785,0.466372,1357.857834,0.9375,15,0.230769,3,0.769231,10,0.0625,1,0.833333,0.9375,0.882353,0.913462,0.862069,0.155338,0.844662,0.137931,0.867294,0.862069,0.860379,0.913462,0.876,0.001,0.864634,0.001413,136073,40181,6482,?,?,?,?,?,?,0
heart,2,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,25,4,0,86.206897,13.793103,0,0.712871,0.261701,0.330341,52.74445,66.395625,28.793911,14.844272,13.949639,0.992893,0.511871,0.481022,14.694527,0.506708,1475.297246,1,16,0.307692,4,0.692308,9,0,0,0.8,1,0.888889,0.942308,0.862069,0.169761,0.830239,0.137931,0.889655,0.862069,0.857193,0.942308,0.861,0.001,0.852083,0.000988,136093,40181,6482,?,?,?,?,?,?,0
heart,3,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.254832,0.351089,51.233045,70.36981,29.906577,16.501315,13.405262,0.996886,0.550044,0.446842,15.518242,0.517275,1558.683488,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.924107,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.924107,0.858,0.001,0.850074,0.001107,135954,40040,6623,?,?,?,?,?,?,0
heart,3,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.28036,0.345793,56.36543,69.308333,29.906577,16.619469,13.287108,0.996886,0.553982,0.442904,14.243297,0.474777,1430.625484,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.941964,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.941964,0.881,0.001,0.870207,0.001004,136083,40040,6623,?,?,?,?,?,?,0
heart,3,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.323163,0.376616,64.97073,75.48628,29.906577,19.052097,10.85448,0.996886,0.63507,0.361816,11.528532,0.384284,1157.949014,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.888393,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.888393,0.868,0.002,0.859725,0.001089,136069,40040,6623,?,?,?,?,?,?,0
heart,3,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,21,9,0,70,30,0,0.405286,0.297967,0.392899,59.905084,78.749804,29.906577,19.65965,10.246927,0.996886,0.655322,0.341564,12.547645,0.418255,1260.310772,0.625,10,0.214286,3,0.785714,11,0.375,6,0.769231,0.625,0.689655,0.888393,0.7,0.289286,0.710714,0.3,0.712217,0.7,0.698999,0.888393,0.872,0.001,0.86191,0.001021,136095,40040,6623,?,?,?,?,?,?,0
heart,3,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,26,4,0,86.666667,13.333333,0,0.732143,0.26568,0.342139,53.414031,68.575902,29.906577,16.612096,13.294481,0.996886,0.553737,0.443149,15.195396,0.506513,1526.256154,0.875,14,0.142857,2,0.857143,12,0.125,2,0.875,0.875,0.875,0.924107,0.866667,0.134524,0.865476,0.133333,0.866667,0.866667,0.866667,0.924107,0.867,0.001,0.856614,0.00149,136069,40040,6623,?,?,?,?,?,?,0
heart,3,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.281028,0.32739,56.499709,65.619776,29.906577,15.577701,14.328876,0.996886,0.519257,0.477629,14.356292,0.478543,1441.974839,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.973214,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.973214,0.873,0.001,0.8628,0.001238,136073,40040,6623,?,?,?,?,?,?,0
heart,3,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,21,9,0,70,30,0,0.394619,0.355573,0.435451,71.486565,87.278673,29.906577,23.181997,6.72458,0.996886,0.772733,0.224153,8.902868,0.296762,894.22198,0.75,12,0.357143,5,0.642857,9,0.25,4,0.705882,0.75,0.727273,0.785714,0.7,0.307143,0.692857,0.3,0.699548,0.7,0.69899,0.785714,0.92,0.001,0.905706,0.00111,136079,40040,6623,?,?,?,?,?,?,0
heart,3,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,26,3,0,89.655172,10.344828,0,0.786241,0.24455,0.308661,49.287594,62.038203,28.793911,13.865127,14.928784,0.992893,0.478108,0.514786,16.047024,0.553346,1611.084918,1,16,0.230769,3,0.769231,10,0,0,0.842105,1,0.914286,0.951923,0.896552,0.127321,0.872679,0.103448,0.912886,0.896552,0.894239,0.951923,0.891,0.001,0.880475,0.001033,136061,40181,6482,?,?,?,?,?,?,0
heart,3,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,26,3,0,89.655172,10.344828,0,0.795294,0.263502,0.327882,53.107332,65.901445,28.793911,14.923333,13.870578,0.992893,0.514598,0.478296,14.760151,0.508971,1481.885835,0.8125,13,0,0,1,13,0.1875,3,1,0.8125,0.896552,0.971154,0.896552,0.084052,0.915948,0.103448,0.915948,0.896552,0.896552,0.971154,0.868,0.001,0.857629,0.000969,136101,40181,6482,?,?,?,?,?,?,0
heart,3,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,25,4,0,86.206897,13.793103,0,0.721154,0.300057,0.363119,60.474862,72.983671,28.793911,18.039779,10.754132,0.992893,0.622061,0.370832,12.687526,0.437501,1273.798959,0.875,14,0.153846,2,0.846154,11,0.125,2,0.875,0.875,0.875,0.894231,0.862069,0.140915,0.859085,0.137931,0.862069,0.862069,0.862069,0.894231,0.884,0.001,0.876694,0.001109,136117,40181,6482,?,?,?,?,?,?,0
heart,4,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,28,2,0,93.333333,6.666667,0,0.864865,0.238208,0.29734,47.890888,59.596692,29.906577,13.253342,16.653235,0.996886,0.441778,0.555108,16.872557,0.562419,1694.713608,1,16,0.142857,2,0.857143,12,0,0,0.888889,1,0.941176,0.964286,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.964286,0.896,0.001,0.885838,0.001189,136083,40040,6623,?,?,?,?,?,?,0
heart,4,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,29,1,0,96.666667,3.333333,0,0.932735,0.25796,0.305016,51.861904,61.135303,29.906577,14.244494,15.662083,0.996886,0.474816,0.522069,16.038542,0.534618,1610.94342,1,16,0.071429,1,0.928571,13,0,0,0.941176,1,0.969697,0.96875,0.966667,0.038095,0.961905,0.033333,0.968627,0.966667,0.966554,0.96875,0.868,0.001,0.8558,0.001006,136111,40040,6623,?,?,?,?,?,?,0
heart,4,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,27,3,0,90,10,0,0.79638,0.266594,0.328811,53.597764,65.904578,29.906577,15.427883,14.478694,0.996886,0.514263,0.482623,15.153315,0.505111,1522.029483,1,16,0.214286,3,0.785714,11,0,0,0.842105,1,0.914286,0.933036,0.9,0.114286,0.885714,0.1,0.915789,0.9,0.898286,0.933036,0.819,0.002,0.808732,0.001038,136077,40040,6623,?,?,?,?,?,?,0
heart,4,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,24,6,0,80,20,0,0.590909,0.317388,0.392964,63.80965,78.762924,29.906577,20.244165,9.662412,0.996886,0.674806,0.32208,11.821172,0.394039,1187.342285,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.879464,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.879464,0.866,0.001,0.852612,0.001249,136077,40040,6623,?,?,?,?,?,?,0
heart,4,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.672489,0.272018,0.360725,54.688152,72.301128,29.906577,18.534613,11.371964,0.996886,0.61782,0.379065,14.72689,0.490896,1479.198456,0.6875,11,0,0,1,14,0.3125,5,1,0.6875,0.814815,0.897321,0.833333,0.145833,0.854167,0.166667,0.877193,0.833333,0.830527,0.897321,0.851,0.001,0.838558,0.001046,135956,40040,6623,?,?,?,?,?,?,0
heart,4,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,23,7,0,76.666667,23.333333,0,0.516129,0.314873,0.388688,63.304087,77.905746,29.906577,19.68224,10.224337,0.996886,0.656075,0.340811,11.831286,0.394376,1188.358211,1,16,0.5,7,0.5,7,0,0,0.695652,1,0.820513,0.879464,0.766667,0.266667,0.733333,0.233333,0.837681,0.766667,0.748718,0.879464,0.879,0.002,0.868513,0.001131,136069,40040,6623,?,?,?,?,?,?,0
heart,4,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,29,1,0,96.666667,3.333333,0,0.932735,0.241803,0.290186,48.613537,58.162801,29.906577,13.315391,16.591186,0.996886,0.443846,0.55304,17.052455,0.568415,1712.782925,1,16,0.071429,1,0.928571,13,0,0,0.941176,1,0.969697,0.964286,0.966667,0.038095,0.961905,0.033333,0.968627,0.966667,0.966554,0.964286,0.883,0.002,0.869593,0.001327,136105,40040,6623,?,?,?,?,?,?,0
heart,4,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,21,8,0,72.413793,27.586207,0,0.457944,0.307932,0.378227,62.062022,76.020266,28.793911,18.146148,10.647764,0.992893,0.625729,0.367164,11.644441,0.401532,1169.07551,0.625,10,0.153846,2,0.846154,11,0.375,6,0.833333,0.625,0.714286,0.918269,0.724138,0.252984,0.747016,0.275862,0.749831,0.724138,0.722824,0.918269,0.892,0.001,0.881642,0.001295,136073,40181,6482,?,?,?,?,?,?,0
heart,4,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,20,9,0,68.965517,31.034483,0,0.368039,0.340785,0.4315,68.683241,86.72773,28.793911,24.106029,4.687882,0.992893,0.831242,0.161651,9.649888,0.332755,968.826928,0.75,12,0.384615,5,0.615385,8,0.25,4,0.705882,0.75,0.727273,0.788462,0.689655,0.324271,0.675729,0.310345,0.688303,0.689655,0.68815,0.788462,0.876,0.001,0.86706,0.001419,136083,40181,6482,?,?,?,?,?,?,0
heart,4,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,21,8,0,72.413793,27.586207,0,0.434146,0.324373,0.421344,65.375661,84.686499,28.793911,21.886458,6.907453,0.992893,0.754705,0.238188,10.569158,0.364454,1061.119528,0.8125,13,0.384615,5,0.615385,8,0.1875,3,0.722222,0.8125,0.764706,0.817308,0.724138,0.296253,0.703747,0.275862,0.724486,0.724138,0.720757,0.817308,0.864,0.001,0.853146,0.000981,136063,40181,6482,?,?,?,?,?,?,0
heart,5,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.267143,0.344246,53.708133,68.998222,29.906577,16.067221,13.839356,0.996886,0.535574,0.461312,14.793779,0.493126,1485.91697,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.915179,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.915179,0.869,0.002,0.859381,0.001076,136063,40040,6623,?,?,?,?,?,?,0
heart,5,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.314732,0.400741,63.27573,80.321597,29.906577,21.482958,8.423619,0.996886,0.716099,0.280787,11.993454,0.399782,1204.646692,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.825893,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.825893,0.89,0.001,0.880178,0.001032,136067,40040,6623,?,?,?,?,?,?,0
heart,5,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.669604,0.301467,0.358024,60.608932,71.759712,29.906577,17.619735,12.286842,0.996886,0.587325,0.409561,12.965737,0.432191,1302.304695,0.75,12,0.071429,1,0.928571,13,0.25,4,0.923077,0.75,0.827586,0.933036,0.833333,0.154762,0.845238,0.166667,0.84917,0.833333,0.832777,0.933036,0.858,0.001,0.850588,0.00114,136077,40040,6623,?,?,?,?,?,?,0
heart,5,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,27,3,0,90,10,0,0.801762,0.218782,0.289935,43.985297,58.112582,29.906577,12.840595,17.065982,0.996886,0.42802,0.568866,18.121513,0.60405,1820.161252,0.8125,13,0,0,1,14,0.1875,3,1,0.8125,0.896552,0.964286,0.9,0.0875,0.9125,0.1,0.917647,0.9,0.899666,0.964286,0.853,0.001,0.84489,0.001047,136085,40040,6623,?,?,?,?,?,?,0
heart,5,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.305189,0.373259,61.357112,74.813452,29.906577,18.443356,11.463221,0.996886,0.614779,0.382107,12.515736,0.417191,1257.105737,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.888393,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.888393,0.902,0.001,0.890022,0.00123,136081,40040,6623,?,?,?,?,?,?,0
heart,5,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,24,6,0,80,20,0,0.590909,0.302029,0.403421,60.721881,80.858794,29.906577,21.786375,8.120202,0.996886,0.726213,0.270673,12.62405,0.420802,1267.984991,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.825893,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.825893,0.9,0.001,0.885351,0.001579,136065,40040,6623,?,?,?,?,?,?,0
heart,5,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.289739,0.345775,58.251032,69.304648,29.906577,16.837936,13.068641,0.996886,0.561265,0.435621,13.779688,0.459323,1384.059652,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.9375,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.9375,0.873,0.001,0.862566,0.001052,136091,40040,6623,?,?,?,?,?,?,0
heart,5,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -I 100 -W weka.classifiers.trees.ADTree -- -B 10 -E -3',-5178288489778728847,20150617.1113,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.302056,0.37653,60.877696,75.679171,28.793911,18.479016,10.314895,0.992893,0.637207,0.355686,12.356138,0.426074,1240.528368,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.865385,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.865385,0.867,0.001,0.856588,0.001137,136097,40181,6482,?,?,?,?,?,?,0
